Tm,Player,Pos,G,GS,MP,FG,FGA,FGPercent,3P,3PA,2P,2PA,2PPercent,eFGPercent,FT,FTA,FTPercent,ORB,DRB,TRB,AST,STL,BLK,PTS,TOV,PF
MIN,GlennRobinsonIII,SF,-0.821861638,-0.813647648,-1.671682922,-1.342554829,-1.352768593,-0.904753327,-0.963151343,-0.955380451,-1.145503976,-1.183357581,-0.642394066,-1.133401833,-0.661112153,-0.765508362,0.267191355,-0.821747938,-1.263353937,-1.178704503,-0.964549585,-1.242237569,-0.837274886,-1.239159304,-1.332827701,-2.026246565
PHI,GlennRobinsonIII,SF,-1.410024254,-0.775085867,-0.466770903,-0.576602042,-0.56956567,-0.06891425,-0.353366248,-0.326047417,-0.514653098,-0.52463154,0.078207827,-0.061458612,-0.742701539,-0.634588634,-0.948265306,0.307914467,-0.661888811,-0.36434959,-0.570691838,-0.776264272,-0.60243389,-0.638130978,-0.431016887,-0.936542712
TOT,RajonRondo,PG,0.864204528,1.808553435,1.110568468,0.546795379,0.664572271,-0.000880836,-0.353366248,-0.326047417,0.747048659,0.964662119,-0.134277347,-0.235287242,-0.661112153,-0.438209043,-1.44903345,0.307914467,1.142506566,0.921473955,3.424151029,1.553602215,-0.60243389,0.207065107,2.532075788,0.834226049
BOS,RajonRondo,PG,-0.939494161,0.034711526,1.340597127,0.393604822,0.569638583,-0.204981076,-0.353366248,-0.211623229,0.57499842,0.792820543,-0.217423719,-0.447744457,-0.661112153,-0.110909723,-1.760190355,0.307914467,2.345436818,1.778689652,5.055847411,2.485548809,-0.60243389,0.094372295,2.918566137,0.289374122
DAL,RajonRondo,PG,0.001566024,0.960194261,1.001031012,0.648922418,0.712039115,0.096309754,-0.353366248,-0.383259511,0.861748819,1.050582907,-0.097323403,-0.138715781,-0.742701539,-0.56912877,-1.181632985,0.182396422,0.601187953,0.492866107,2.636435534,1.320615566,-0.60243389,0.282193647,2.274415556,0.97043903
CHI,DerrickRose,PG,0.19762023,1.153003164,1.143429705,1.874446877,2.302178385,-0.204981076,1.323542764,1.962436342,1.607299858,1.795229737,0.059730855,-0.206315804,1.378622498,1.263747418,0.573486433,-0.194157713,-0.000277173,-0.064324096,1.736189254,0.155682323,-0.132751899,1.859893004,2.660905905,-0.664116749
TOR,TerrenceRoss,SF,1.413156303,1.538620971,0.650511152,0.444668341,0.593372005,-0.156385781,1.780881586,1.676375872,-0.170552618,-0.123667862,-0.06036946,0.344141526,-0.661112153,-0.700048498,0.442217114,-0.570711848,-0.060423685,-0.235767236,-0.458161053,-0.077304326,-0.132751899,0.376104323,-0.431016887,0.016948159
MIN,RickyRubio,PG,-0.939494161,0.034711526,1.30773589,0.291477784,0.783239381,-0.681214969,-0.0484737,0.246073523,0.40294818,0.792820543,-0.660871037,-0.824373157,1.052264954,0.936448099,0.524868167,0.056878377,1.383092617,1.007195525,3.930539561,2.485548809,-0.837274886,0.470014999,2.274415556,1.379077975
IND,DamjanRudez,SF,0.864204528,-0.736524087,-0.455817157,-0.576602042,-0.664499357,0.251814699,0.561311395,0.36049771,-0.916103657,-0.982875742,0.734140319,1.087741778,-0.905880311,-0.961887953,0.004652716,-0.947265983,-1.143060912,-1.135843718,-0.570691838,-1.00925092,-0.60243389,-0.563002437,-0.559847003,-0.664116749
GSW,BrandonRush,SG,-0.50817491,-0.813647648,-1.244486842,-1.342554829,-1.210368062,-2.158511943,-0.810705069,-0.612107887,-1.202854056,-1.154717319,-1.501573245,-2.321230808,-0.905880311,-0.961887953,-1.167047505,-0.947265983,-0.842328349,-0.921539794,-0.795753408,-1.00925092,0.102089096,-1.29550571,-1.075167468,-1.208968675
LAL,RobertSacre,C,0.824993687,-0.119535596,-0.291510972,-0.525538523,-0.498365404,-0.136947663,-0.963151343,-1.069804639,-0.227902698,-0.066387337,-0.420670407,-0.573287357,-0.416343994,-0.372749179,-0.11689295,0.558950556,-0.240863223,0.064258258,-0.570691838,-0.543277623,0.571771087,-0.600566707,-0.817507236,0.153161141
NOP,JohnSalmons,SF,-0.978705002,-0.813647648,-0.729660798,-1.087237233,-1.044234108,-0.904753327,-0.353366248,-0.383259511,-1.088153896,-1.097436793,-0.873356211,-0.525001627,-0.987469697,-1.027347817,-0.948265306,-0.821747938,-1.022767887,-1.007261363,-0.683222623,-0.543277623,-0.367592895,-1.088902222,-1.203997585,-0.664116749
PHI,JaKarrSampson,SF,1.099469574,0.420329332,-0.466770903,-0.474475004,-0.474631982,-0.039757073,-0.353366248,-0.097199041,-0.399952938,-0.52463154,0.614040003,-0.04214432,-0.334754608,-0.307289315,-0.121754777,-0.445193803,-0.481449274,-0.492931945,-0.458161053,-0.310290974,0.102089096,-0.487873896,-0.173356654,0.153161141
MIL,LarrySanders,C,-0.743439956,0.188958649,0.234268818,0.138287226,-0.071163809,0.718329532,-0.963151343,-1.069804639,0.51764834,0.449137391,0.383077858,0.276541503,-0.334754608,0.020010004,-0.948265306,2.065167096,0.721480978,1.178638664,-0.514426446,0.854642269,2.450499052,-0.093449057,-0.173356654,3.013633754
ATL,DennisSchroder,PG,1.217102097,-0.428029842,0.015193905,0.393604822,0.450971474,0.008838223,0.103972574,0.017225147,0.40294818,0.535058179,-0.088084918,-0.051801466,0.481139252,0.347309324,0.641552006,-0.570711848,-0.421302761,-0.53579273,1.286066114,-0.077304326,-0.60243389,0.413668594,0.986114393,-0.119264823
IND,LuisScola,PF,1.373945462,-0.196659158,0.10282387,0.393604822,0.28483752,0.397600584,-0.810705069,-0.955380451,0.747048659,0.821460806,0.142877227,-0.003515735,0.562728638,0.674608643,0.019238196,1.061022736,1.383092617,1.350081804,-0.289364876,-0.077304326,-0.367592895,0.300975783,0.084303578,0.97043903
ATL,MikeScott,PF,0.864204528,-0.813647648,-0.335325955,0.036160188,3.65E-05,0.174062226,0.561311395,0.532133992,-0.170552618,-0.295509438,0.540132117,0.440712987,-0.334754608,-0.438209043,0.471388073,-0.194157713,-0.120570198,-0.192906451,-0.401895661,-0.543277623,-0.837274886,0.000461619,-0.688677119,-0.664116749
ATL,ThaboSefolosha,SF,0.236831071,-0.543715183,-0.083389805,-0.474475004,-0.45089856,-0.078633309,-0.200919974,-0.211623229,-0.457303018,-0.438710752,0.032015398,-0.032487174,-0.334754608,-0.438209043,0.393598847,0.182396422,0.480894928,0.407144537,-0.233099483,0.854642269,0.102089096,-0.469091761,-0.559847003,-0.527903767
WAS,KevinSeraphin,C,1.29552378,-0.813647648,-0.433909666,-0.014903331,-0.237297762,0.8446773,-0.963151343,-1.069804639,0.3455981,0.248655552,0.530893631,0.402084402,-0.49793338,-0.503668906,0.058132809,0.307914467,-0.000277173,0.107119043,-0.626957231,-1.242237569,0.806612083,-0.224924003,0.084303578,1.106652012
TOT,RamonSessions,PG,0.707361164,-0.428029842,-0.105297297,-0.474475004,-0.355964872,-0.506271906,-0.505812521,-0.554895793,-0.342602858,-0.152308125,-0.660871037,-0.660201672,0.644318024,0.609148779,0.359566061,-0.570711848,-0.361156248,-0.45007116,0.554616012,-0.310290974,-0.837274886,-0.281270409,0.213133695,-0.800329731
SAC,RamonSessions,PG,-0.390542386,-0.543715183,-0.192927262,-0.576602042,-0.379698294,-0.797843678,-0.658258795,-0.612107887,-0.399952938,-0.152308125,-0.836402268,-1.06580181,0.399549866,0.412769188,0.155369342,-0.570711848,-0.541595786,-0.6215143,0.498350619,-0.543277623,-0.837274886,-0.450309626,0.341963811,-0.527903767
WAS,RamonSessions,PG,-0.704229115,-0.697962306,-0.006713586,-0.372347965,-0.308498028,-0.146666722,-0.200919974,-0.440471605,-0.285252778,-0.152308125,-0.429908892,-0.16768722,0.970675568,0.805528371,0.568624606,-0.570711848,-0.120570198,-0.278628021,0.723412189,-0.077304326,-0.837274886,-0.074666922,0.213133695,-0.936542712
TOT,ImanShumpert,SG,0.628939481,0.150396868,0.584788678,0.087223707,0.213637254,-0.156385781,0.713757669,0.760982368,-0.170552618,-0.123667862,-0.004938545,0.093055726,-0.49793338,-0.503668906,-0.112031124,0.056878377,0.120015852,0.107119043,0.217023657,1.553602215,-0.132751899,0.03802589,0.470793927,0.698013067
NYK,ImanShumpert,SG,-0.861072479,0.111835087,0.70527988,0.393604822,0.545905161,-0.16610484,0.561311395,0.532133992,0.230897941,0.391856866,-0.208185233,-0.080772904,-0.253165222,-0.176369587,-0.092583817,0.056878377,-0.000277173,0.021397473,0.835942974,1.553602215,-0.60243389,0.282193647,0.857284276,1.515290956
CLE,ImanShumpert,SG,-0.312120704,-0.775085867,0.508112459,-0.06596685,3.65E-05,-0.156385781,0.866203943,0.875406556,-0.399952938,-0.438710752,0.235262085,0.237912918,-0.661112153,-0.700048498,-0.136340257,0.056878377,0.240308877,0.192840613,-0.176834091,1.553602215,-0.132751899,-0.112231192,0.213133695,0.289374122
TOT,AlexeyShved,SG,-0.15527734,-0.466591622,-0.138158534,0.138287226,0.308570942,-0.282733548,0.713757669,0.818194462,-0.170552618,-0.037747074,-0.180469776,-0.04214432,1.297033112,1.198287554,0.544315473,-0.445193803,-0.421302761,-0.407210375,0.385819834,0.155682323,-0.60243389,0.470014999,-0.044526538,-0.800329731
PHI,AlexeyShved,SG,-1.135548367,-0.813647648,-0.302464718,0.087223707,0.213637254,-0.253576371,0.561311395,0.875406556,-0.113202539,-0.152308125,0.189069656,-0.061458612,1.215443726,1.067367826,0.714479406,-0.445193803,-1.022767887,-0.878679009,0.498350619,0.388668971,-0.60243389,0.394886459,-0.044526538,-0.664116749
HOU,AlexeyShved,SG,-1.449235095,-0.813647648,-1.419746773,-1.036173714,-0.949300421,-0.904753327,-0.353366248,-0.326047417,-1.088153896,-1.011516005,-1.159749271,-0.525001627,-0.253165222,-0.372749179,0.597795566,-0.947265983,-1.32350045,-1.264426072,-0.852018801,-1.242237569,-0.837274886,-0.8635166,-0.688677119,-2.026246565
NYK,AlexeyShved,SG,-1.174759208,-0.466591622,0.749094863,0.853176494,1.091773866,-0.224419194,1.475989038,1.447527496,0.3455981,0.592338704,-0.328285548,0.035112849,2.194516358,2.180185512,0.413046154,0.056878377,0.721480978,0.535726892,1.004739152,0.62165562,-0.132751899,1.315211083,0.599624044,-0.119264823
PHI,HenrySims,C,1.060258733,0.420329332,-0.039574823,0.189350745,0.047503301,0.465633997,-0.810705069,-0.898168357,0.51764834,0.506417916,0.272216029,0.064084288,0.154781708,0.085469868,0.383875194,1.061022736,0.480894928,0.664309246,-0.401895661,-0.310290974,0.102089096,0.03802589,0.341963811,0.153161141
TOT,KyleSingler,SF,1.334734621,1.422935629,0.245222564,-0.372347965,-0.261031184,-0.389643198,0.866203943,0.64655818,-0.744053417,-0.63919259,-0.80868681,0.20894148,-0.661112153,-0.700048498,0.359566061,-0.570711848,-0.301009736,-0.407210375,-0.401895661,-0.077304326,-0.132751899,-0.337616814,-0.559847003,0.289374122
DET,KyleSingler,SF,0.315252753,0.728823577,0.464297476,-0.168093889,-0.047430387,-0.253576371,1.17109649,0.93261865,-0.629353257,-0.52463154,-0.605440123,0.363455818,-0.661112153,-0.700048498,0.539453646,-0.570711848,-0.240863223,-0.321488806,-0.345630268,-0.077304326,-0.132751899,-0.131013327,-0.431016887,0.153161141
OKC,KyleSingler,SF,-0.782650797,-0.119535596,-0.225788499,-0.882983157,-0.711966201,-0.904753327,0.256418848,0.131649335,-1.030803817,-0.925595217,-1.593958103,-0.322201558,-0.742701539,-0.765508362,-0.034241897,-0.570711848,-0.481449274,-0.53579273,-0.626957231,-0.310290974,-0.132751899,-0.769605924,-0.817507236,0.561800085
IND,DonaldSloan,PG,0.276041912,-0.003850255,0.146638853,-0.11703037,3.65E-05,-0.175823899,0.256418848,0.36049771,-0.170552618,-0.180948388,0.050492369,-0.051801466,-0.171575836,-0.176369587,0.408184327,-0.821747938,-0.000277173,-0.278628021,1.004739152,-0.543277623,-0.837274886,-0.074666922,0.084303578,-1.072755694
BOS,MarcusSmart,PG,0.824993687,0.651700016,0.814817336,-0.168093889,0.094970145,-0.57430532,1.17109649,1.275891214,-0.572003178,-0.495991277,-0.448385864,-0.09043005,-0.08998645,0.085469868,-0.238438616,0.056878377,-0.060423685,-0.021463312,0.723412189,2.019575512,-0.132751899,0.000461619,0.213133695,1.242864993
DAL,GregSmith,PF,-0.15527734,-0.736524087,-1.20067186,-1.138300752,-1.30530175,1.806864145,-0.963151343,-1.069804639,-0.916103657,-1.040156268,1.417788268,1.35814187,-0.661112153,-0.56912877,-0.88506156,-0.319675758,-0.722035324,-0.6215143,-0.908284193,-1.00925092,-0.132751899,-1.107684358,-1.075167468,-0.527903767
TOT,IshSmith,PG,0.354463594,-0.273782719,-0.488678394,-0.168093889,3.65E-05,-0.350766962,-0.505812521,-0.440471605,0.001497621,0.22001529,-0.476101321,-0.553973065,-0.579522766,-0.503668906,-0.481529948,-0.696229893,-0.601742299,-0.664375084,0.835942974,0.155682323,-0.60243389,-0.318834679,0.341963811,-1.072755694
OKC,IshSmith,PG,-0.625807433,-0.813647648,-1.573099211,-1.240427791,-1.234101484,-0.904753327,-0.963151343,-0.955380451,-1.030803817,-1.011516005,-1.002695012,-1.229973295,-0.905880311,-0.961887953,-0.136340257,-0.821747938,-1.082914399,-1.050122148,-0.514426446,-1.242237569,-0.837274886,-1.239159304,-1.075167468,-1.753820602
PHI,IshSmith,PG,-0.821861638,-0.273782719,0.825771082,1.10849409,1.471508617,-0.273014489,0.103972574,0.188861429,1.205849298,1.680668686,-0.392954949,-0.457401604,-0.171575836,0.085469868,-0.544733695,-0.570711848,-0.000277173,-0.192906451,2.411373964,1.553602215,-0.367592895,0.789311298,2.145585439,-0.255477804
TOT,J.R.Smith,SG,0.94262621,1.153003164,1.110568468,0.802112975,0.973106756,-0.088352368,2.543112955,2.420133094,-0.055852459,-0.037747074,0.032015398,0.517970156,-0.416343994,-0.503668906,0.267191355,-0.570711848,0.120015852,-0.107184881,0.554616012,1.320615566,-0.132751899,0.808093433,0.341963811,0.834226049
NYK,J.R.Smith,SG,-0.861072479,-0.582276964,0.683372389,0.648922418,0.90190649,-0.234138253,1.018650217,1.104254932,0.3455981,0.535058179,-0.272854634,-0.051801466,-0.171575836,-0.110909723,-0.014794591,-0.821747938,-0.120570198,-0.407210375,0.892208367,0.388668971,-0.367592895,0.582707811,0.986114393,0.153161141
CLE,J.R.Smith,SG,0.001566024,0.921632481,1.340597127,0.904240013,1.0205736,-0.010599895,3.305344324,3.106678222,-0.285252778,-0.324149701,0.327646943,0.80768454,-0.579522766,-0.700048498,0.597795566,-0.319675758,0.240308877,0.064258258,0.385819834,1.786588863,0.102089096,0.920786244,-0.044526538,1.242864993
NYK,JasonSmith,C,1.413156303,0.381767552,0.245222564,0.087223707,0.118703567,0.076871636,-0.658258795,-0.783744169,0.40294818,0.535058179,-0.17123129,-0.235287242,0.154781708,0.085469868,0.656137486,0.433432512,0.180162365,0.278562182,-0.064303306,-0.543277623,0.336930092,0.03802589,0.213133695,1.106652012
TOT,JoshSmith,PF,1.452367144,0.536014674,0.891493556,1.057430571,1.234174397,-0.06891425,0.408865121,0.474921898,1.033799059,1.222424483,-0.069607946,-0.148372927,0.154781708,0.870988235,-0.957988959,1.186540781,1.262799591,1.307221019,0.835942974,0.854642269,2.450499052,0.864439839,1.75909509,1.379077975
DET,JoshSmith,PF,-0.704229115,0.26608221,1.362504618,1.312748167,1.732576258,-0.341047903,-0.505812521,-0.326047417,1.607299858,2.224833677,-0.476101321,-0.660201672,0.481139252,1.460127009,-1.103843759,1.312058826,1.743971692,1.650107298,1.623658469,1.553602215,3.155022038,0.995914785,1.887925207,1.651503938
HOU,JoshSmith,PF,0.354463594,-0.543715183,0.650511152,0.904240013,0.973106756,0.115747872,0.713757669,0.93261865,0.747048659,0.735540018,0.281454514,0.189627187,0.073192322,0.543688915,-0.846166947,1.186540781,0.962067029,1.135777879,0.442085227,0.62165562,1.980817061,0.789311298,1.630264974,1.379077975
TOT,RussSmith,PG,-1.331602572,-0.813647648,-1.55119172,-1.138300752,-1.091700952,-1.031101094,-0.658258795,-0.554895793,-1.030803817,-1.040156268,-0.272854634,-1.075458956,-0.253165222,-0.438209043,1.108287364,-0.947265983,-1.263353937,-1.221565288,-0.626957231,-0.776264272,-0.837274886,-0.994991546,-0.173356654,-0.800329731
NOP,RussSmith,PG,-1.566867618,-0.813647648,-1.616914194,-1.342554829,-1.18663464,-2.197388179,-0.658258795,-0.497683699,-1.202854056,-1.183357581,-1.926543592,-2.137745031,-1.069059083,-1.158267545,-3.379178627,-1.072784028,-1.203207425,-1.221565288,-0.852018801,-1.475224218,-0.837274886,-1.314287845,0.084303578,-0.936542712
MEM,RussSmith,PG,-1.566867618,-0.813647648,-1.485469246,-0.985110195,-0.996767264,-0.253576371,-0.658258795,-0.612107887,-0.858753577,-0.896954954,0.383077858,-0.370487288,0.562728638,0.28184946,1.108287364,-0.821747938,-1.32350045,-1.221565288,-0.458161053,-0.310290974,-0.837274886,-0.675695248,-0.431016887,-0.664116749
CHI,TonySnell,SF,1.021047892,0.034711526,0.00424016,-0.372347965,-0.355964872,0.028276341,0.561311395,0.474921898,-0.629353257,-0.696473116,0.327646943,0.537284448,-0.579522766,-0.634588634,0.510282687,-0.570711848,-0.301009736,-0.407210375,-0.514426446,-0.543277623,-0.367592895,-0.337616814,-0.559847003,-0.664116749
GSW,MarreeseSpeights,PF,1.177891256,-0.466591622,-0.401048429,0.648922418,0.427238052,0.64057706,-0.810705069,-0.955380451,1.033799059,0.993302382,0.364600887,0.237912918,0.562728638,0.347309324,0.719341232,0.684468601,0.180162365,0.407144537,-0.514426446,-0.776264272,0.102089096,0.488797135,-0.044526538,1.106652012
SAS,TiagoSplitter,C,0.236831071,0.536014674,0.026147651,0.189350745,-0.213564341,1.282034957,-0.963151343,-1.069804639,0.57499842,0.277295815,0.918910035,0.836655979,0.31796048,0.347309324,0.267191355,1.186540781,0.360601903,0.621448461,-0.176834091,0.155682323,0.806612083,0.07559016,0.084303578,0.425587104
SAC,NikStauskas,SG,1.060258733,-0.775085867,-0.455817157,-0.729792599,-0.617032513,-0.593743438,0.103972574,0.074437241,-0.858753577,-0.811034166,-0.466862836,-0.244944389,-0.416343994,-0.56912877,0.797130459,-0.821747938,-0.842328349,-0.921539794,-0.514426446,-0.776264272,-0.367592895,-0.638130978,-0.817507236,-0.527903767
CHO,LanceStephenson,SG,0.58972864,0.150396868,0.683372389,0.240414264,0.545905161,-0.486833788,-0.505812521,-0.097199041,0.46029826,0.706899755,-0.309808577,-0.756773134,-0.171575836,0.020010004,-0.330813323,-0.319675758,0.841774003,0.492866107,1.173535329,-0.077304326,-0.60243389,0.07559016,1.243774625,0.698013067
TOR,GregStiemsma,C,-1.135548367,-0.813647648,-1.715497905,-1.29149131,-1.471435703,3.148094292,-0.963151343,-1.069804639,-1.088153896,-1.240638107,2.692699309,2.690828037,-0.987469697,-1.027347817,-0.948265306,-0.445193803,-1.263353937,-1.050122148,-0.908284193,-1.242237569,-0.837274886,-1.314287845,-0.946337352,-1.072755694
SAC,DavidStockton,PG,-1.684500142,-0.813647648,-0.937781965,-1.138300752,-1.115434374,-0.904753327,-0.505812521,-0.669319981,-1.145503976,-1.011516005,-1.926543592,-0.525001627,-0.253165222,0.150929732,-0.948265306,-1.072784028,-1.082914399,-1.135843718,0.667146797,0.155682323,-0.837274886,-0.957427276,0.213133695,-1.890033583
MEM,JarnellStokes,PF,-1.057126684,-0.736524087,-1.419746773,-0.934046676,-1.139167796,1.379225547,-0.963151343,-1.069804639,-0.686703337,-0.839674429,1.011294893,0.93322744,-0.416343994,-0.176369587,-0.773239547,-0.068639668,-0.962621374,-0.664375084,-0.908284193,-0.776264272,-0.132751899,-0.90108087,-0.946337352,-0.527903767
TOT,Amar'eStoudemire,PF,0.511306958,-0.235220938,0.168546344,0.853176494,0.379771208,1.272315898,-0.963151343,-1.012592545,1.320549458,0.964662119,0.955863978,0.826998832,0.807496796,0.936448099,0.121336555,1.312058826,0.721480978,0.96433474,-0.570691838,-0.310290974,0.571771087,0.695400622,0.213133695,1.379077975
NYK,Amar'eStoudemire,PF,-0.390542386,-0.273782719,0.486204967,0.904240013,0.450971474,1.136249071,-0.963151343,-1.012592545,1.377899538,1.07922317,0.835763663,0.691798787,1.052264954,1.13282769,0.218573088,1.814131006,1.202653079,1.478664158,-0.458161053,-0.077304326,1.276294074,0.789311298,0.857284276,1.923929901
DAL,Amar'eStoudemire,PF,-0.90028332,-0.775085867,-0.335325955,0.802112975,0.261104098,1.505573315,-0.963151343,-1.069804639,1.263199378,0.821460806,1.159110666,1.05877034,0.31796048,0.543688915,-0.082860164,0.433432512,-0.000277173,0.149979828,-0.852018801,-0.543277623,-0.367592895,0.563925675,-0.559847003,0.698013067
IND,RodneyStuckey,PG,0.981837051,0.574576455,0.749094863,0.904240013,0.925639912,0.13518599,0.256418848,0.074437241,0.919098899,1.07922317,-0.06036946,0.054427142,0.970675568,0.805528371,0.602657393,-0.445193803,0.30045539,0.064258258,0.723412189,0.388668971,-0.60243389,0.902004109,0.72845416,0.153161141
BOS,JaredSullinger,PF,0.472096117,1.075879603,0.814817336,1.261684647,1.305374663,0.125466931,0.408865121,0.760982368,1.263199378,1.193784221,0.327646943,0.044769995,0.31796048,0.28184946,0.238020395,2.065167096,1.563532154,1.821550437,0.273289049,0.388668971,0.806612083,1.033479055,0.213133695,1.242864993
CHO,JefferyTaylor,SF,-0.665018274,-0.3123445,-0.521539631,-0.67872908,-0.664499357,-0.302171667,-0.353366248,-0.383259511,-0.629353257,-0.610552328,-0.208185233,-0.273915827,-0.334754608,-0.241829451,-0.296780536,-0.445193803,-0.722035324,-0.664375084,-0.570691838,-0.543277623,-0.837274886,-0.638130978,-0.559847003,-0.664116749
ATL,JeffTeague,PG,1.060258733,1.962800558,1.198198433,1.363811686,1.305374663,0.329567171,0.561311395,0.532133992,1.320549458,1.279705009,0.346123915,0.276541503,2.031337586,1.721966465,0.811715938,-0.570711848,-0.240863223,-0.36434959,2.917762496,2.485548809,0.102089096,1.521814571,2.145585439,0.289374122
BRK,MirzaTeletovic,PF,-0.233699022,-0.659400525,0.299991292,0.087223707,0.308570942,-0.428519434,1.475989038,1.676375872,-0.457303018,-0.467351014,0.161354199,0.08339858,-0.416343994,-0.372749179,0.106751075,-0.194157713,1.022213541,0.664309246,-0.345630268,-0.543277623,0.102089096,0.131936566,0.213133695,0.289374122
OKC,SebastianTelfair,PG,-1.174759208,-0.775085867,0.091870125,-0.014903331,0.261104098,-0.564586261,0.713757669,1.104254932,-0.285252778,-0.20958865,-0.254377662,-0.302887265,0.154781708,0.216389596,0.053270982,-0.947265983,-0.421302761,-0.6215143,0.554616012,-0.077304326,-0.837274886,0.113154431,-0.044526538,0.153161141
WAS,GarrettTemple,SG,0.236831071,-0.119535596,-0.59821585,-0.831919638,-0.806899889,-0.253576371,-0.0484737,-0.097199041,-0.916103657,-0.925595217,-0.291331605,0.247570064,-0.49793338,-0.56912877,0.165092995,-0.445193803,-0.722035324,-0.707235869,-0.401895661,0.388668971,-0.367592895,-0.732041654,-0.559847003,-0.255477804
HOU,JasonTerry,SG,1.217102097,-0.119535596,0.190453835,-0.270220927,-0.213564341,-0.039757073,1.475989038,1.333103308,-0.858753577,-0.925595217,0.420031802,0.884941709,-0.661112153,-0.765508362,0.573486433,-0.821747938,-0.661888811,-0.750096654,0.048227479,0.62165562,-0.367592895,-0.149795462,-0.173356654,-0.255477804
TOT,IsaiahThomas,PG,0.824993687,-0.775085867,0.683372389,1.057430571,1.234174397,-0.059195191,1.933327859,1.905224248,0.46029826,0.535058179,-0.014177031,0.286198649,2.602463289,2.245645376,0.840886898,-0.445193803,-0.421302761,-0.45007116,1.342331506,0.62165562,-0.60243389,1.615725247,1.243774625,0.698013067
PHO,IsaiahThomas,PG,0.001566024,-0.775085867,0.672418643,0.904240013,1.044307022,-0.000880836,1.780881586,1.50473959,0.40294818,0.506417916,-0.088084918,0.324827233,2.194516358,1.852886193,0.860334205,-0.319675758,-0.421302761,-0.407210375,1.061004544,0.854642269,-0.60243389,1.390339624,0.986114393,0.834226049
BOS,IsaiahThomas,PG,-0.978705002,-0.813647648,0.70527988,1.363811686,1.63764257,-0.146666722,2.543112955,2.706193564,0.57499842,0.620978967,0.133638742,0.228255772,3.499946535,3.096623606,0.806854112,-0.696229893,-0.421302761,-0.53579273,2.017516216,-0.077304326,-0.837274886,2.104060762,1.887925207,0.561800085
TOT,LanceThomas,PF,0.628939481,0.613138235,0.486204967,-0.014903331,0.094970145,-0.136947663,-0.810705069,-0.840956263,0.28824802,0.563698442,-0.383716463,-0.496030188,-0.08998645,-0.110909723,0.155369342,0.182396422,-0.240863223,-0.107184881,-0.401895661,-0.077304326,-0.60243389,-0.131013327,0.084303578,-0.119264823
OKC,LanceThomas,PF,-0.939494161,-0.3123445,0.10282387,-0.474475004,-0.237297762,-0.67149591,-0.963151343,-1.069804639,-0.170552618,0.248655552,-0.910310154,-1.104430395,-0.253165222,-0.176369587,0.009514542,0.558950556,-0.240863223,0.021397473,-0.514426446,-0.310290974,-0.837274886,-0.506656031,-0.431016887,0.016948159
NYK,LanceThomas,PF,-0.233699022,0.111835087,0.70527988,0.240414264,0.28483752,0.076871636,-0.658258795,-0.783744169,0.57499842,0.735540018,-0.161992804,-0.254601535,-0.08998645,-0.045449859,0.228296741,0.056878377,-0.240863223,-0.150045666,-0.345630268,0.155682323,-0.367592895,0.094372295,0.341963811,-0.119264823
PHI,MalcolmThomas,PF,-1.135548367,-0.813647648,-0.893966982,-0.934046676,-1.020500686,0.232376581,-0.963151343,-0.840956263,-0.686703337,-0.839674429,0.798809719,-0.206315804,-0.661112153,-0.634588634,-0.014794591,0.056878377,-0.060423685,-0.021463312,-0.795753408,-1.00925092,-0.60243389,-0.976209411,-0.431016887,-0.936542712
MEM,TyrusThomas,PF,-1.723710983,-0.813647648,-1.759312887,-1.240427791,-1.471435703,5.577859052,-0.963151343,-1.069804639,-1.030803817,-1.240638107,5.00232076,5.105114571,-0.253165222,-0.503668906,1.482648015,-1.072784028,-1.503939988,-1.435869212,-0.739488016,-1.475224218,-0.837274886,-1.088902222,-1.461657817,-2.298672528
PHI,HollisThompson,SG,0.981837051,0.073273307,0.595742424,0.138287226,0.213637254,-0.127228604,1.475989038,1.21867912,-0.457303018,-0.352789964,-0.300570091,0.450370133,-0.334754608,-0.307289315,0.062994636,-0.194157713,-0.301009736,-0.235767236,-0.345630268,0.388668971,0.102089096,0.188282971,-0.302186771,0.425587104
SAC,JasonThompson,PF,1.373945462,1.615744532,0.551927441,-0.219157408,-0.33223145,0.426757761,-0.963151343,-1.069804639,0.116197781,0.134094502,0.11516177,-0.013172881,-0.171575836,0.020010004,-0.355122456,1.061022736,1.383092617,1.350081804,-0.458161053,-0.543277623,0.806612083,-0.318834679,-0.173356654,1.78771692
GSW,KlayThompson,SG,1.217102097,2.155609461,1.351550872,2.487209107,2.420845494,0.358724348,3.762683145,2.992254034,1.377899538,1.422906322,0.207546628,0.80768454,1.297033112,1.001907962,0.894366991,-0.570711848,0.240308877,-0.064324096,0.610881404,1.087628917,1.041453079,2.611178412,0.986114393,-0.119264823
CLE,TristanThompson,PF,1.413156303,-0.235220938,0.792909845,0.189350745,-0.166097497,1.175125307,-0.963151343,-1.069804639,0.57499842,0.33457634,0.817286691,0.730427371,0.481139252,0.805528371,-0.26274775,3.069311455,1.322946104,1.992993577,-0.739488016,-0.543277623,0.806612083,0.131936566,-0.173356654,0.834226049
